filename,origin,combined_rank,new_index,new_batch_500
DB5-hypotheticalMOF_5015799_2_2_0_3_15_0_repeat,new,5564,2714.0,6.0
DB0-m3_o7_o19_f0_nbo.sym.120_repeat,new,3895,2086.0,5.0
DB0-m3_o4_o19_f0_nbo.sym.27_repeat,new,3641,1930.0,4.0
DB0-m29_o85_o110_f0_pts.sym.36_repeat,new,330,181.0,1.0
DB0-m3_o1_o20_f0_pcu.sym.39_repeat,original,3005,,
DB6-cuf_10387_repeat,new,5814,2847.0,6.0
DB0-m3_o21_o24_f0_pcu.sym.71_repeat,original,3116,,
DB6-cuf_5402_repeat,new,5887,2893.0,6.0
DB0-m3_o13_o20_f0_pcu.sym.19_repeat,original,2323,,
DB0-m9_o17_o20_f0_sra.sym.33_repeat,new,4198,2251.0,5.0
DB0-m3_o450_o159_f0_fsc.sym.18_repeat,new,3550,1880.0,4.0
DB0-m2_o2_o13_f0_pcu.sym.34_repeat,original,1459,,
DB0-m29_o81_o490_f0_pts.sym.12_repeat,original,172,,
DB0-m9_o17_o24_f0_sra.sym.90_repeat,new,4204,2253.0,5.0
DB1-Zn2O8N2-irmof14_A-irmof8_A_No133_repeat,original,5092,,
DB0-m3_o45_o6_f0_fsc.sym.19_repeat,new,3570,1891.0,4.0
DB0-m9_o19_o25_f0_sra.sym.107_repeat,new,4227,2265.0,5.0
DB1-Zn2O8-irmof10_A-irmof7_A_No486_repeat,original,4960,,
DB1-Zn2O8N2-ADC_A-irmof10_A_No553_repeat,original,5008,,
DB0-m2_o11_o29_f0_pcu.sym.64_repeat,original,939,,
DB0-m1_o41_o17_fsc_repeat,original,61,,
DB0-m2_o1_o19_f0_pcu.sym.17_repeat,new,1241,653.0,2.0
DB1-Zn2O8N2-irmof10_A-irmof8_A_No506_repeat,original,5081,,
DB0-m3_o11_o28_f0_pcu.sym.13_repeat,original,2121,,
DB0-m2_o2_o7_f0_nbo.sym.5_repeat,original,1525,,
DB0-m29_o81_o1500_f0_pts.sym.43_repeat,new,154,78.0,1.0
DB0-m29_o90_o108_f0_pts.sym.28_repeat,original,482,,
DB1-Cu2O8-ADC_A-DPAC_A_No283_repeat,original,4461,,
DB0-m3_o7_o26_f0_pcu.sym.15_repeat,new,3921,2103.0,5.0
DB0-m2_o7_o11_f0_nbo.sym.19_repeat,original,1763,,
DB0-m29_o97_o91_f0_pts.sym.15_repeat,new,751,411.0,1.0
DB0-m2_o7_o20_f0_nbo.sym.92_repeat,new,1786,954.0,2.0
DB1-Cu2O8-AZO_A-DPAC_A_No1032_repeat,original,4502,,
DB0-m3_o15_o25_f0_pcu.sym.80_repeat,original,2712,,
DB1-Zn2O8-AZO_A-irmof6_A_No362_repeat,original,4916,,
DB0-m9_o16_o27_f0_sra.sym.29_repeat,new,4194,2248.0,5.0
DB0-m2_o22_o25_f0_nbo.sym.62_repeat,new,1334,703.0,2.0
DB5-hypotheticalMOF_12597_1_0_0_14_9_5_repeat,original,5413,,
DB0-m3_o17_o113_f0_fsc.sym.6_repeat,new,2855,1491.0,3.0
DB0-m29_o81_o87_f0_pts.sym.63_repeat,original,187,,
DB0-m2_o16_o23_f0_pcu.sym.58_repeat,original,1137,,
DB0-m3_o11_o20_f0_nbo.sym.67_repeat,original,2059,,
DB1-Zn2O8N2-irmof14_A-irmof8_A_No21_repeat,new,5094,2511.0,6.0
DB0-m29_o81_o1490_f0_pts.sym.68_repeat,new,149,75.0,1.0
DB0-m3_o9_o9_f0_nbo.sym.74_repeat,new,4125,2207.0,5.0
DB0-m3_o2_o24_f0_nbo.sym.7_repeat,new,3364,1766.0,4.0
DB1-Cu2O8N2-irmof10_A-irmof6_A_No29_repeat,new,4789,2443.0,5.0
DB0-m3_o17_o150_f0_fsc.sym.2_repeat,new,2867,1501.0,4.0
DB0-m3_o5_o29_f0_nbo.sym.46_repeat,original,3777,,
DB0-m2_o24_o25_f0_nbo.sym.38_repeat,new,1387,730.0,2.0
DB5-hypotheticalMOF_5075852_1_1_2_27_17_6_repeat,original,5753,,
DB1-Zn2O8N2-AZO_A-DPAC_A_No739_repeat,original,5031,,
DB0-m3_o4_o13_f0_pcu.sym.32_repeat,original,3630,,
DB5-hypotheticalMOF_24765_0_0_1_5_10_0_repeat,new,5475,2666.0,6.0
DB1-Cu2O8N2-irmof10_A-irmof8_A_No344_repeat,original,4798,,
DB0-m3_o1_o25_f0_nbo.sym.19_repeat,new,3029,1593.0,4.0
DB0-m3_o19_o24_f0_nbo.sym.88_repeat,original,2970,,
DB13-lvt-Syn026820_repeat,new,5282,2580.0,6.0
DB0-m2_o6_o18_f0_pcu.sym.66_repeat,original,1709,,
DB0-m3_o18_o51_f0_fsc.sym.18_repeat,original,2954,,
DB0-m29_o89_o45_f0_pts.sym.60_repeat,new,455,263.0,1.0
DB0-m29_o92_o45_f0_pts.sym.93_repeat,original,610,,
DB0-m9_o23_o23_f0_sra.sym.30_repeat,original,4264,,
DB12-FIQZAH_clean_repeat,original,5153,,
DB0-m3_o11_o23_f0_pcu.sym.149_repeat,original,2075,,
DB0-m3_o96_o159_f0_fsc.sym.5_repeat,new,4053,2171.0,5.0
DB1-Zn2O8-irmof10_A-irmof20_A_No343_repeat,original,4944,,
DB0-m2_o4_o22_f0_nbo.sym.36_repeat,new,1623,862.0,2.0
DB1-Cu2O8N2-AZO_A-irmof8_A_No335_repeat,original,4684,,
DB13-nbo-Syn031870_repeat,original,5327,,
DB0-m18_o20_o92_f0_fsc_repeat,original,41,,
DB0-m3_o11_o24_f0_nbo.sym.57_repeat,new,2090,1112.0,3.0
DB0-m3_o7_o27_f0_pcu.sym.19_repeat,new,3925,2105.0,5.0
DB0-m3_o11_o29_f0_pcu.sym.65_repeat,original,2176,,
DB0-m23_o2_o7_f0_pcu_repeat,new,75,29.0,1.0
DB1-Zn2O8-ADC_A-fum_A_No148_repeat,new,4866,2462.0,5.0
DB7-ddmof_19817_repeat,new,6006,2959.0,6.0
DB0-m3_o156_o1470_f0_fsc.sym.2_repeat,new,2658,1374.0,3.0
DB0-m3_o23_o25_f0_pcu.sym.58_repeat,original,3181,,
DB0-m3_o11_o23_f0_pcu.sym.15_repeat,original,2077,,
DB0-m29_o89_o420_f0_pts.sym.28_repeat,original,442,,
DB0-m3_o11_o19_f0_pcu.sym.104_repeat,new,2052,1103.0,3.0
DB0-m3_o150_o22_f0_fsc.sym.38_repeat,new,2542,1296.0,3.0
DB0-m2_o20_o28_f0_pcu.sym.59_repeat,new,1302,688.0,2.0
DB0-m3_o3_o11_f0_nbo.sym.19_repeat,new,3431,1803.0,4.0
DB0-m2_o21_mot-e_repeat,original,1305,,
DB0-m29_o83_o102_f0_pts.sym.41_repeat,original,237,,
DB1-Zn2O8N2-DPAC_A-irmof6_A_No804_repeat,new,5067,2505.0,6.0
DB0-m3_o1530_o155_f0_fsc.sym.57_repeat,new,2600,1331.0,3.0
DB1-Cu2O8N2-ADC_A-fum_A_No19_repeat,original,4617,,
DB0-m3_o1520_o22_f0_fsc.sym.21_repeat,original,2574,,
DB0-m3_o25_o27_f0_nbo.sym.98_repeat,original,3281,,
DB0-m3_o23_o27_f0_pcu.sym.60_repeat,original,3187,,
DB0-m3_o8_o105_f0_fsc_repeat,original,3954,,
DB0-m3_o160_o530_f0_fsc.sym.54_repeat,original,2769,,
DB1-MIL47V-ADC_B-irmof20_B_No399_repeat,new,4832,2449.0,5.0
DB0-m9_o19_o23_f0_sra.sym.105_repeat,original,4224,,
DB0-m3_o11_o26_f0_pcu.sym.102_repeat,new,2107,1116.0,3.0
DB0-m3_o156_o510_f0_fsc.sym.2_repeat,new,2680,1388.0,3.0
DB0-m3_o160_o510_f0_fsc.sym.32_repeat,original,2762,,
DB1-Cu2O8N2-BDC_A-DPAC_A_No286_repeat,new,4689,2424.0,5.0
DB0-m2_o24_o25_f0_nbo.sym.55_repeat,new,1388,731.0,2.0
DB5-hypotheticalMOF_5064733_1_0_2_15_10_8_repeat,original,5713,,
DB5-hypotheticalMOF_35016_0_0_2_5_2_0_repeat,original,5506,,
DB0-m2_o1_o8_f0_pcu.sym.60_repeat,new,1280,674.0,2.0
DB6-cuf_9656_repeat,original,5967,,
DB0-m2_o3_o14_f0_nbo.sym.75_repeat,new,1556,824.0,2.0
DB5-hypotheticalMOF_32382_1_1_2_25_25_5_repeat,original,5501,,
DB0-m3_o23_o29_f0_pcu.sym.7_repeat,new,3191,1678.0,4.0
DB1-Cu2O8-irmof10_A-irmof8_A_No324_repeat,original,4567,,
DB1-Cu2O8N2-irmof14_A-irmof20_A_No101_repeat,original,4803,,
DB5-hypotheticalMOF_5064498_0_0_2_15_24_11_repeat,original,5708,,
DB1-MIL53Cr-ADC_B-BDC_B_No674_repeat,new,4842,2457.0,5.0
DB0-m3_o480_o13_f0_fsc.sym.24_repeat,original,3595,,
DB0-m2_o9_o24_f0_nbo.sym.10_repeat,new,1921,1044.0,3.0
DB0-m29_o90_o46_f0_pts.sym.45_repeat,original,514,,
DB0-m9_o13_o25_f0_sra.sym.89_repeat,new,4178,2240.0,5.0
DB0-m2_o21_o25_f0_pcu.sym.21_repeat,original,1309,,
DB0-m2_o11_o26_f0_pcu.sym.76_repeat,original,915,,
DB0-m3_o3_o17_f0_pcu.sym.6_repeat,original,3453,,
DB0-m3_o50_o22_f0_fsc.sym.3_repeat,new,3696,1963.0,4.0
DB0-m9_o1_o24_f0_sra.sym.22_repeat,original,4243,,
DB0-m3_o22_o26_f0_pcu.sym.5_repeat,new,3157,1660.0,4.0
DB0-m3_o12_o13_f0_pcu.sym.19_repeat,original,2199,,
DB0-m29_o99_o1500_f0_pts.sym.83_repeat,new,775,425.0,1.0
DB1-Cu2N8-DPAC_B-irmof20_B_No30_repeat,original,4426,,
DB0-m2_o11_o29_f0_pcu.sym.88_repeat,original,944,,
DB0-m29_o99_o87_f0_pts.sym.74_repeat,new,823,451.0,1.0
DB0-m9_o2_o11_f0_sra.sym.3_repeat,new,4278,2290.0,5.0
DB0-m29_o81_o42_f0_pts.sym.7_repeat,new,165,85.0,1.0
DB1-Cu2O8-irmof10_A-irmof6_A_No318_repeat,original,4548,,
DB0-m3_o8_o23_f0_pcu.sym.131_repeat,new,3984,2139.0,5.0
DB0-m3_o150_o158_f0_fsc.sym.70_repeat,original,2539,,
DB6-cuf_10229_repeat,original,5807,,
DB0-m2_o21_o27_f0_pcu.sym.141_repeat,original,1312,,
DB5-hypotheticalMOF_5003849_3_0_0_18_24_0_repeat,new,5530,2696.0,6.0
DB6-cuf_6627_repeat,new,5913,2907.0,6.0
DB5-hypotheticalMOF_5043220_0_0_1_20_24_8_repeat,new,5649,2761.0,6.0
DB0-m3_o25_o540_f0_fsc.sym.36_repeat,new,3301,1726.0,4.0
DB0-m3_o27_o27_f0_pcu.sym.26_repeat,original,3311,,
DB0-m29_o85_o102_f0_pts.sym.57_repeat,new,328,179.0,1.0
DB0-m3_o14_o23_f0_nbo.sym.83_repeat,new,2491,1265.0,3.0
DB5-hypotheticalMOF_5062788_1_0_2_18_13_6_repeat,new,5702,2788.0,6.0
DB1-Cu2N8-AZO_B-DPAC_B_No728_repeat,new,4409,2355.0,5.0
DB0-m2_o10_o21_f0_pcu.sym.15_repeat,original,833,,
DB0-m3_o20_o24_f0_nbo.sym.123_repeat,new,3080,1620.0,4.0
DB0-m3_o3_o23_f0_nbo.sym.94_repeat,new,3463,1824.0,4.0
DB13-nbo-Syn034478_repeat,new,5328,2609.0,6.0
DB0-m1_o16_sni_repeat,original,55,,
DB0-m3_o96_o23_f0_fsc.sym.25_repeat,new,4065,2178.0,5.0
DB0-m3_o3_o17_f0_pcu.sym.52_repeat,new,3452,1816.0,4.0
DB0-m2_o9_o17_f0_nbo.sym.113_repeat,original,1902,,
DB0-m2_o2_o21_f0_pcu.sym.27_repeat,original,1482,,
DB1-Zn2O8-ADC_A-irmof7_A_No1073_repeat,new,4874,2465.0,5.0
DB1-Zn2O8-AZO_A-DPAC_A_No737_repeat,original,4896,,
DB0-m9_o11_o14_f0_sra.sym.13_repeat,original,4151,,
DB0-m3_o2_o15_f0_nbo.sym.70_repeat,original,3336,,
DB0-m2_o11_o29_f0_pcu.sym.9_repeat,original,947,,
DB0-m3_o25_o510_f0_fsc.sym.66_repeat,original,3294,,
DB0-m3_o11_o29_f0_pcu.sym.3_repeat,original,2162,,
DB6-cuf_7362_repeat,new,5930,2916.0,6.0
DB0-m3_o1_o7_f0_nbo.sym.40_repeat,original,3058,,
DB0-m29_o99_o149_f0_pts.sym.108_repeat,original,769,,
DB5-hypotheticalMOF_5068626_0_0_2_20_5_7_repeat,new,5722,2796.0,6.0
DB0-m3_o420_o159_f0_fsc.sym.15_repeat,new,3496,1842.0,4.0
DB0-m29_o84_o100_f0_pts.sym.8_repeat,new,286,154.0,1.0
DB7-ddmof_20928_repeat,new,6016,2965.0,6.0
DB1-Cu2O8-AZO_A-irmof8_A_No386_repeat,original,4525,,
DB5-hypotheticalMOF_11271_0_0_0_6_13_5_repeat,original,5410,,
DB0-m3_o13_o23_f0_pcu.sym.28_repeat,new,2333,1168.0,3.0
DB0-m3_o160_o114_f0_fsc.sym.6_repeat,new,2718,1416.0,3.0
DB0-m3_o11_o23_f0_pcu.sym.20_repeat,original,2080,,
DB0-m3_o2_o6_f0_nbo.sym.75_repeat,new,3390,1783.0,4.0
DB0-m29_o97_o150_f0_pts.sym.38_repeat,new,723,396.0,1.0
DB0-m2_o12_o13_f0_pcu.sym.33_repeat,new,952,494.0,1.0
DB13-lvt-Syn035976_repeat,original,5297,,
DB0-m3_o12_o29_f0_pcu.sym.10_repeat,original,2263,,
DB0-m2_o13_o17_f0_pcu.sym.97_repeat,new,990,513.0,2.0
DB0-m3_o24_o153_f0_fsc.sym.7_repeat,original,3213,,
DB0-m2_o6_o9_f0_pcu.sym.103_repeat,new,1760,941.0,2.0
DB1-Zn2O8-irmof8_A-TePM_No12_repeat,original,4991,,
DB1-Cu2N8-BTC_B-DPAC_B_No2_repeat,new,4423,2362.0,5.0
DB0-m2_o6_o22_f0_nbo.sym.8_repeat,new,1725,926.0,2.0
DB0-m29_o85_o470_f0_pts.sym.99_repeat,new,342,190.0,1.0
DB0-m3_o510_o15_f0_fsc.sym.15_repeat,new,3702,1968.0,4.0
DB0-m9_o1_o4_f0_sra.sym.50_repeat,new,4244,2275.0,5.0
DB0-m29_o96_o450_f0_pts.sym.5_repeat,original,689,,
DB0-m3_o3_o11_f0_pcu.sym.102_repeat,original,3433,,
DB1-Zn2O8-irmof10_A-irmof20_A_No350_repeat,original,4945,,
DB0-m2_o12_o25_f0_pcu.sym.22_repeat,original,967,,
DB5-hypotheticalMOF_5073866_0_0_2_23_7_0_repeat,original,5748,,
DB0-m3_o12_o14_f0_pcu.sym.29_repeat,original,2204,,
DB0-m3_o15_o27_f0_nbo.sym.88_repeat,original,2714,,
DB1-Cu2O8N2-DPAC_A-irmof7_A_No673_repeat,original,4758,,
DB15-pcu_N108_E108_opt_repeat,new,5356,2622.0,6.0
DB5-hypotheticalMOF_5015987_1_0_0_8_8_3_repeat,new,5566,2715.0,6.0
DB0-m3_o460_o23_f0_fsc.sym.1_repeat,original,3573,,
DB1-Cu2O8N2-irmof14_A-irmof6_A_No247_repeat,original,4806,,
DB0-m3_o113_o23_f0_fsc.sym.13_repeat,new,1991,1079.0,3.0
DB0-m3_o9_o28_f0_nbo.sym.16_repeat,original,4121,,
DB1-Cu2O8N2-DPAC_A-irmof7_A_No719_repeat,original,4760,,
DB1-Zn2O8-irmof6_A-TED_A_No12_repeat,original,4986,,
DB5-hypotheticalMOF_5074150_2_1_2_23_25_0_repeat,new,5749,2811.0,6.0
DB5-hypotheticalMOF_5078045_1_0_2_27_20_6_repeat,new,5767,2820.0,6.0
DB0-m3_o480_o20_f0_fsc.sym.12_repeat,original,3601,,
DB5-hypotheticalMOF_5010880_3_0_0_8_18_6_repeat,new,5552,2708.0,6.0
DB7-ddmof_4317_repeat,new,6061,2987.0,6.0
DB1-Zn2O8N2-ADC_A-irmof14_A_No598_repeat,original,5010,,
DB0-m29_o88_o420_f0_pts.sym.40_repeat,new,386,220.0,1.0
DB13-nbo-Syn008048_repeat,new,5303,2594.0,6.0
DB5-hypotheticalMOF_5011889_3_1_0_20_24_0_repeat,original,5554,,
DB0-m29_o90_o51_f0_pts.sym.86_repeat,new,537,307.0,1.0
DB5-hypotheticalMOF_5051994_1_1_1_27_10_6_repeat,original,5677,,
DB0-m9_o18_o20_sra_0.4_CN_repeat,original,4213,,
DB0-m3_o43_o14_f0_fsc.sym.9_repeat,new,3508,1850.0,4.0
DB0-m29_o82_o149_f0_pts.sym.44_repeat,original,202,,
DB0-m2_o22_o25_f0_nbo.sym.47_repeat,new,1333,702.0,2.0
DB0-m3_o42_o4_f0_fsc.sym.1_repeat,original,3503,,
DB0-m3_o15_o25_f0_nbo.sym.27_repeat,new,2709,1410.0,3.0
DB1-Cu2O8N2-AZO_A-fum_A_No148_repeat,original,4663,,
DB0-m3_o90_o22_f0_fsc.sym.3_repeat,original,4022,,
DB0-m2_o8_o19_f0_pcu.sym.44_repeat,new,1855,1001.0,3.0
DB5-hypotheticalMOF_16459_1_1_0_22_5_0_repeat,new,5437,2650.0,6.0
DB0-m3_o17_o18_f0_pcu.sym.30_repeat,new,2873,1505.0,4.0
DB0-m3_o1_o25_f0_nbo.sym.70_repeat,original,3031,,
DB0-m2_o19_o21_f0_pcu.sym.42_repeat,new,1206,637.0,2.0
DB0-m2_o4_o7_f0_nbo.sym.114_repeat,original,1646,,
DB0-m3_o38_o39_f0_fof_repeat,new,3418,1794.0,4.0
DB0-m3_o3_o4_f0_nbo.sym.84_repeat,original,3477,,
DB0-m3_o17_o1470_f0_fsc.sym.3_repeat,new,2862,1497.0,3.0
DB0-m2_o7_o23_f0_pcu.sym.109_repeat,new,1793,961.0,2.0
DB0-m3_o6_o151_f0_fsc.sym.15_repeat,original,3798,,
DB0-m3_o2_o25_f0_nbo.sym.76_repeat,new,3369,1768.0,4.0
DB0-m3_o2_o25_f0_nbo.sym.52_repeat,original,3368,,
DB0-m3_o44_o156_f0_fsc.sym.43_repeat,new,3534,1869.0,4.0
DB13-nbo-Syn039732_repeat,original,5334,,
DB0-m3_o3_o17_f0_pcu.sym.32_repeat,new,3450,1814.0,4.0
DB0-m29_o92_o102_f0_pts.sym.17_repeat,original,604,,
DB0-m3_o1_o7_f0_nbo.sym.117_repeat,new,3057,1605.0,4.0
DB13-lvt-Syn030494_repeat,new,5287,2584.0,6.0
DB0-m29_o81_o108_f0_pts.sym.52_repeat,new,127,59.0,1.0
DB0-m3_o7_o13_f0_pcu.sym.11_repeat,original,3877,,
DB0-m3_o18_o23_f0_pcu.sym.28_repeat,original,2936,,
DB1-Cu2O8-ADC_A-BDC_A_No1260_repeat,original,4452,,
DB0-m3_o44_o13_f0_fsc.sym.77_repeat,new,3532,1867.0,4.0
DB0-m3_o160_o146_f0_fsc.sym.9_repeat,original,2731,,
DB0-m2_o10_o12_f0_pcu.sym.11_repeat,new,828,454.0,1.0
DB0-m2_o4_o4_f0_nbo.sym.77_repeat,new,1640,874.0,2.0
DB0-m2_o13_o15_f0_pcu.sym.28_repeat,new,985,511.0,2.0
DB0-m3_o25_o27_f0_pcu.sym.138_repeat,original,3282,,
DB7-ddmof_3730_repeat,new,6052,2981.0,6.0
DB0-m3_o11_o29_f0_pcu.sym.8_repeat,original,2189,,
DB5-hypotheticalMOF_5029970_3_0_0_28_27_6_repeat,original,5604,,
DB0-m3_o1490_o159_f0_fsc.sym.30_repeat,new,2444,1238.0,3.0
DB0-m29_o88_o113_f0_pts.sym.109_repeat,new,363,204.0,1.0
DB0-m3_o13_o470_f0_fsc.sym.36_repeat,new,2350,1181.0,3.0
DB0-m29_o85_o54_f0_pts.sym.53_repeat,original,346,,
DB0-m29_o99_o52_f0_pts.sym.95_repeat,original,815,,
DB1-Cu2O8N2-irmof14_A-irmof8_A_No285_repeat,original,4808,,
DB0-m3_o24_o1500_f0_fsc.sym.77_repeat,new,3206,1683.0,4.0
DB1-Zn2O8N2-BDC_A-irmof14_A_No140_repeat,new,5050,2495.0,5.0
DB6-cuf_1356_repeat,new,5832,2860.0,6.0
DB0-m3_o2_o13_f0_pcu.sym.20_repeat,new,3326,1740.0,4.0
DB0-m3_o9_o23_f0_nbo.sym.108_repeat,new,4107,2199.0,5.0
DB0-m3_o11_o27_f0_nbo.sym.87_repeat,new,2117,1120.0,3.0
DB0-m2_o8_o11_f0_pcu.sym.90_repeat,new,1835,985.0,2.0
DB0-m29_o99_o45_f0_pts.sym.9_repeat,new,794,437.0,1.0
DB7-ddmof_21950_repeat,new,6025,2967.0,6.0
DB0-m3_o156_o47_f0_fsc.sym.20_repeat,new,2675,1384.0,3.0
DB0-m29_o80_o1500_f0_pts.sym.61_repeat,original,95,,
DB0-m9_o19_o23_f0_sra.sym.43_repeat,new,4226,2264.0,5.0
DB0-m3_o530_o6_f0_fsc.sym.4_repeat,original,3757,,
DB0-m3_o17_o25_f0_pcu.sym.47_repeat,original,2892,,
DB0-m3_o146_o156_f0_fsc.sym.48_repeat,new,2372,1193.0,3.0
DB1-Zn2O8N2-AZO_A-irmof20_A_No326_repeat,original,5037,,
DB15-sxc_N65_E184_opt_repeat,new,5389,2629.0,6.0
DB0-m3_o24_o29_f0_nbo.sym.39_repeat,original,3229,,
DB5-hypotheticalMOF_14735_1_1_0_16_1_5_repeat,new,5421,2646.0,6.0
DB0-m3_o17_o109_f0_fsc.sym.16_repeat,original,2854,,
DB0-m3_o17_unc_repeat,new,2913,1525.0,4.0
DB0-m2_o8_o23_f0_pcu.sym.143_repeat,new,1866,1008.0,3.0
DB1-Cu2O8N2-ADC_A-DABCO_A_No19_repeat,original,4613,,
DB0-m2_o8_o21_f0_pcu.sym.5_repeat,original,1858,,
DB0-m3_o155_o470_f0_fsc.sym.18_repeat,new,2646,1364.0,3.0
DB0-m3_o12_o26_f0_pcu.sym.74_repeat,new,2244,1138.0,3.0
DB0-m3_o13_o25_f0_pcu.sym.103_repeat,original,2337,,
DB0-m2_o12_o13_f0_pcu.sym.14_repeat,original,951,,
DB0-m3_o1_o9_f0_nbo.sym.38_repeat,new,3069,1612.0,4.0
DB0-m2_o16_o17_f0_pcu.sym.56_repeat,new,1121,592.0,2.0
DB0-m3_o1530_o13_f0_fsc.sym.57_repeat,new,2598,1330.0,3.0
DB0-m3_o12_o16_f0_pcu.sym.80_repeat,original,2205,,
DB0-m29_o88_o86_f0_pts.sym.43_repeat,new,420,244.0,1.0
DB0-m2_o11_o28_f0_pcu.sym.74_repeat,original,923,,
DB0-m2_o1_o25_f0_nbo.sym.21_repeat,new,1255,660.0,2.0
DB0-m29_o90_o101_f0_pts.sym.38_repeat,original,478,,
DB0-m3_o11_o15_f0_nbo.sym.54_repeat,original,2036,,
DB0-m2_o18_o89_f0_fsc_repeat,original,1203,,
DB0-m3_o153_o22_f0_fsc.sym.53_repeat,new,2627,1351.0,3.0
DB6-cuf_2873_repeat,new,5857,2875.0,6.0
DB0-m3_o10_o23_f0_pcu.sym.34_repeat,new,1971,1067.0,3.0
DB0-m3_o21_o23_f0_pcu.sym.15_repeat,original,3111,,
DB0-m3_o8_o9_f0_pcu.sym.79_repeat,original,4019,,
DB0-m3_o11_o29_f0_pcu.sym.25_repeat,original,2152,,
DB0-m3_o4_o9_f0_nbo.sym.81_repeat,original,3688,,
DB1-Zn2O8-AZO_A-irmof6_A_No453_repeat,new,4917,2472.0,5.0
DB0-m3_o114_o6_f0_fsc.sym.15_repeat,new,1998,1083.0,3.0
DB0-m3_o93_o6_f0_fsc.sym.5_repeat,new,4034,2159.0,5.0
DB6-pMOF_125_repeat,new,5971,2937.0,6.0
DB0-m3_o1_o51_f0_fsc.sym.19_repeat,new,3055,1603.0,4.0
DB0-m2_o1_o24_f0_nbo.sym.112_repeat,original,1249,,
DB0-m3_o11_o29_f0_pcu.sym.98_repeat,original,2193,,
DB0-m3_o15_o26_f0_pcu.sym.10_repeat,new,2713,1412.0,3.0
DB0-m2_o13_o18_f0_pcu.sym.47_repeat,original,993,,
DB0-m3_o11_o29_f0_pcu.sym.91_repeat,original,2191,,
DB1-Cu2O8N2-AZO_A-irmof20_A_No315_repeat,original,4671,,
DB0-m3_o540_o156_f0_fsc.sym.77_repeat,original,3763,,
DB0-m3_o480_o156_f0_fsc.sym.19_repeat,new,3598,1908.0,4.0
DB1-Cu2O8N2-DPAC_A-irmof10_A_No448_repeat,original,4712,,
DB0-m2_o21_o29_f0_pcu.sym.54_repeat,original,1319,,
DB0-m2_o8_o22_f0_pcu.sym.92_repeat,new,1864,1007.0,3.0
DB0-m3_o13_o28_f0_pcu.sym.49_repeat,new,2344,1176.0,3.0
DB0-m3_o1490_o23_f0_fsc.sym.11_repeat,original,2450,,
DB0-m3_o11_o29_f0_pcu.sym.108_repeat,original,2137,,
DB0-m2_o14_o27_f0_pcu.sym.4_repeat,new,1066,555.0,2.0
DB7-ddmof_23761_repeat,original,6040,,
DB0-m9_o19_o25_f0_sra.sym.114_repeat,new,4228,2266.0,5.0
DB0-m3_o153_o20_f0_fsc.sym.17_repeat,new,2622,1348.0,3.0
DB0-m23_o7_o20_f0_pcu_repeat,original,78,,
DB0-m3_o17_o27_f0_pcu.sym.52_repeat,original,2899,,
DB1-Cu2O8N2-irmof20_A-irmof8_A_No22_repeat,original,4821,,
DB0-m2_o21_o27_f0_pcu.sym.64_repeat,original,1315,,
DB5-hypotheticalMOF_28637_1_0_2_21_2_6_repeat,new,5492,2675.0,6.0
DB0-m2_o11_o20_f0_nbo.sym.53_repeat,new,873,472.0,1.0
DB0-m3_o6_o28_f0_pcu.sym.4_repeat,new,3851,2060.0,5.0
DB6-cuf_10781_repeat,new,5822,2853.0,6.0
DB0-m3_o19_o23_f0_pcu.sym.31_repeat,original,2966,,
DB0-m3_o2_o7_f0_nbo.sym.29_repeat,original,3392,,
DB0-m3_o151_o23_f0_fsc.sym.55_repeat,new,2561,1307.0,3.0
DB6-cuf_9469_repeat,new,5964,2932.0,6.0
DB0-m3_o155_o147_f0_fsc.sym.6_repeat,new,2636,1356.0,3.0
DB0-m3_o44_o13_f0_fsc.sym.35_repeat,new,3531,1866.0,4.0
DB0-m29_o88_o147_f0_pts.sym.95_repeat,new,376,212.0,1.0
DB0-m2_o9_o18_f0_pcu.sym.25_repeat,new,1909,1037.0,3.0
DB1-Cu2N8-irmof10_B-irmof20_B_No357_repeat,original,4430,,
DB13-cds-Syn028874_repeat,new,5257,2564.0,6.0
DB13-nbo-Syn025941_repeat,original,5315,,
DB0-m3_o90_o6_f0_fsc.sym.22_repeat,original,4028,,
DB0-m2_o40_o40_f0_fof.sym.2_repeat,new,1605,850.0,2.0
DB0-m2_o16_o17_f0_pcu.sym.42_repeat,new,1119,590.0,2.0
DB0-m3_o4_o4_f0_nbo.sym.81_repeat,new,3678,1953.0,4.0
DB0-m3_o3_o9_f0_pcu.sym.74_repeat,new,3491,1838.0,4.0
DB6-cuf_6950_repeat,original,5922,,
DB0-m3_o19_o1500_f0_fsc.sym.3_repeat,new,2959,1548.0,4.0
DB0-m3_o114_o23_f0_fsc.sym.17_repeat,new,1995,1081.0,3.0
DB7-ddmof_23125_repeat,original,6035,,
DB13-lvt-Syn026442_repeat,original,5281,,
DB0-m3_o146_o158_f0_fsc.sym.9_repeat,original,2377,,
DB0-m2_o22_o27_f0_nbo.sym.98_repeat,original,1343,,
DB0-m29_o84_o52_f0_pts.sym.96_repeat,original,321,,
DB0-m2_o4_o22_f0_nbo.sym.118_repeat,new,1620,861.0,2.0
DB0-m3_o51_o22_f0_fsc.sym.4_repeat,new,3714,1976.0,4.0
DB0-m3_o11_o20_f0_pcu.sym.27_repeat,original,2061,,
